PassengerId,Survived,Pclass,Sex,Fare,Embarked,Age,Hometown
1208,,1,male,146.5208,C,57.0,"New York, New York, US"
1209,,2,male,10.5,S,18.0,"Tavistock, Devon, England"
1210,,3,male,7.8542,S,27.0,"Tågarp, Skåne, Sweden"
1211,,2,male,31.5,S,22.0,"Guernsey, Channel Islands"
1212,,3,male,7.775,S,26.0,"Hartford, Connecticut, US"
1213,,3,male,7.2292,C,25.0,"Kiğı, Turkey"
1214,,2,male,13.0,S,26.0,"London, England"
1215,,1,male,26.55,S,59.0,"Liverpool, Merseyside, England, UK"
1216,,1,female,211.3375,S,29.0,"St Louis, Missouri, US"
1217,,3,male,7.05,S,23.0,"Buenos Aires, Argentina"
1218,,2,female,39.0,S,12.0,"Guntur, Madras Province, British India"
1219,,1,male,79.2,C,46.0,"New York, New York, US"
1220,,2,male,26.0,S,29.0,"Netley Abbey, Hampshire, England"
1221,,2,male,13.0,S,21.0,"Göteborg, Västergötland, Sweden"
1222,,2,female,36.75,S,48.0,"St. Ives, Cornwall, England"
1223,,1,male,29.7,C,39.0,"Philadelphia, Pennsylvania, US"
1224,,3,male,7.225,C,16.0,"Unknown, Lebanon"
1225,,3,female,15.7417,C,19.0,"Zgharta, Lebanon"
1226,,3,male,7.8958,S,27.0,"Kricina, Croatia"
1227,,1,male,26.0,S,30.0,"Brockton, Massachusetts, US"
1228,,2,male,13.0,S,32.0,"Madeira, Portugal"
1229,,3,male,7.2292,C,,
1230,,2,male,31.5,S,25.0,"Guernsey, Channel Islands, UK"
1231,,3,male,7.2292,C,10.0,"Hardîne, Lebanon"
1232,,2,male,10.5,S,18.0,"Truro, Cornwall, England, UK"
1233,,3,male,7.5792,S,32.0,"Simrishamn, Skåne, Sweden"
1234,,3,male,69.55,S,44.0,"Peterborough, Cambridgeshire, England"
1235,,1,female,512.3292,C,58.0,"Germantown, Pennsylvania, US"
1236,,3,male,14.5,S,10.0,"London, England"
1237,,3,female,7.65,S,16.0,"Sondmore, Norway"
1238,,2,male,13.0,S,25.0,"Orange, New Jersey, US"
1239,,3,female,7.2292,C,22.0,"Youngstown, Ohio, US"
1240,,2,male,13.5,S,25.0,"London, England"
1241,,2,female,21.0,S,36.0,"Maidenhead, Berkshire, England"
1242,,1,female,63.3583,C,45.0,"New York, New York, US"
1243,,2,male,10.5,S,25.0,"London, England"
1244,,2,male,73.5,S,18.0,"Lyndhurst, Hampshire, England"
1245,,2,male,65.0,S,49.0,"Yeovil, Somerset, England"
1246,,3,female,20.575,S,0.17,"Bartley Farm, Hampshire, England"
1247,,1,male,26.0,S,50.0,"Torquay, Devon, England, UK"
1248,,1,female,51.4792,S,59.0,"Belmont, Massachusetts, US"
1249,,3,male,7.8792,S,21.0,"Sandhurst, Kent, England"
1250,,3,male,7.75,Q,22.0,"Waterford, Waterford, Ireland"
1251,,3,female,15.55,S,30.0,"Helsingborg, Skåne, Sweden"
1252,,3,male,69.55,S,13.0,"Peterborough, Cambridgeshire, England"
1253,,2,female,37.0042,C,24.0,"Montreal, Quebec, Canada"
1254,,2,female,21.0,S,31.0,"Bristol, Avon, England"
1255,,3,male,8.6625,S,27.0,"Široka Kula, Croatia"
1256,,1,female,55.4417,C,21.0,"New York, New York, US"
1257,,3,female,69.55,S,44.0,"Peterborough, Cambridgeshire, England"
1258,,3,male,14.4583,C,28.0,"Kfar Mechi, Syria"
1259,,3,female,39.6875,S,22.0,"Ylihärmä, South Ostrobothnia, Finland"
1260,,1,female,59.4,C,44.0,"New York, New York, US"
1261,,2,male,13.8583,C,29.0,"Barcelona, Catalonia, Spain"
1262,,2,male,11.5,S,21.0,"Porthleven, Cornwall, England"
1263,,1,female,134.5,C,31.0,"Tuxedo Park, New York, US"
1264,,1,male,0.0,S,49.0,"Liverpool, Merseyside, England, UK"
1265,,2,male,13.0,S,44.0,"Toledo, Ohio, US"
1266,,1,female,81.8583,S,34.0,"San Francisco, California, US"
1267,,1,female,262.375,C,45.0,"Cooperstown, New York, US"
1268,,3,female,8.6625,S,22.0,"Zürich, Switzerland"
1269,,2,male,11.5,S,20.0,"Penzance, Cornwall, England"
1270,,1,male,50.0,S,55.0,"Birmingham, West Midlands, England, UK"
1271,,3,male,31.3875,S,5.0,"Alseda, Småland, Sweden"
1272,,3,male,7.75,Q,23.0,"Kingwilliamstown, Cork, Ireland"
1273,,3,male,7.8792,Q,19.0,"Broadford, Limerick, Ireland"
1274,,3,female,14.5,S,58.0,"Durban, South Africa"
1275,,3,female,16.1,S,19.0,"Salisbury, Wiltshire, England"
1276,,2,male,12.875,S,24.0,"Bath, Somerset, England"
1277,,2,female,65.0,S,24.0,"Yeovil, Somerset, England"
1278,,3,male,7.775,S,24.0,"Horset, Småland, Sweden"
1279,,2,male,13.0,S,57.0,"West Hoboken, New Jersey, US"
1280,,3,male,7.75,Q,21.0,"Knockmaria, Mayo, Ireland"
1281,,3,male,21.075,S,6.0,"Bjuv, Skåne, Sweden"
1282,,1,male,93.5,S,22.0,"Montreal, Quebec, Canada"
1283,,1,female,39.4,S,50.0,"Paris, France"
1284,,3,male,20.25,S,14.0,"East Providence, Rhode Island, US"
1285,,2,male,10.5,S,47.0,"Carleens, Cornwall, England"
1286,,3,male,22.025,S,29.0,"Zürich, Switzerland"
1287,,1,female,60.0,S,18.0,"Huntington, West Virginia, US"
1288,,3,male,7.25,Q,24.0,"Kilkinlea, Limerick, Ireland"
1289,,1,female,79.2,C,48.0,"Zürich, Switzerland"
1290,,3,male,7.775,S,22.0,"Lysvik, Värmland, Sweden"
1291,,3,male,7.7333,Q,31.0,"Philadelphia, Pennsylvania, US"
1292,,1,female,164.8667,S,30.0,"Youngstown, Ohio, US"
1293,,2,male,21.0,S,38.0,"Harrowbarrow, Cornwall, England, UK"
1294,,1,female,59.4,C,22.0,"New York, New York, US"
1295,,1,male,47.1,S,17.0,"Montevideo, Uruguay"
1296,,1,male,27.7208,C,43.0,"London, England, UK"
1297,,2,male,13.8625,C,20.0,"Cologne, German Empire[note 2]"
1298,,2,male,10.5,S,23.0,"Gunnislake, Cornwall, England"
1299,,1,male,211.5,C,50.0,"Philadelphia, Pennsylvania, US"
1300,,3,female,7.7208,Q,18.0,"Glenlougha, Cork, Ireland"
1301,,3,female,13.775,S,4.0,"Southampton, Hampshire, England"
1302,,3,female,7.75,Q,21.0,"Donoughmore, Ireland"
1303,,1,female,90.0,Q,37.0,"Fond du Lac, Wisconsin, US"
1304,,3,female,7.775,S,28.0,"Stockholm, Sweden"
1305,,3,male,8.05,S,23.0,"London, England"
1306,,1,female,108.9,C,39.0,"Madrid, Spain"
1307,,3,male,7.25,S,43.0,"Skaun, Sør-Trøndelag, Norway"
1308,,3,male,8.05,S,34.0,"Greenwich, London, England"
1309,,3,male,22.3583,C,4.0,"Sar'al[81], Syria"
